ComponentId,Amount,Unit,UsedByClass,UsedById,UsesClass,UsesId,CreateTS,ModifiedTS,ClassName,RecordId
657db703-cb65-40da-b4bf-d88e88f9edb7,1,ea,wt.part.WTPart,97858,wt.part.WTPartMaster,96830,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127950
2bbd4e74-f8ba-4707-a933-bc8010b165c1,1,ea,wt.part.WTPart,97776,wt.part.WTPartMaster,96828,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127951
fad6efde-03fb-43e8-b98a-0b4b934594d1,1,ea,wt.part.WTPart,97808,wt.part.WTPartMaster,96980,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127952
b3532c41-fa81-43f9-86c9-b142e39a4a47,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,96853,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127953
44466110-23d7-42f1-9b68-5c74f28ba77f,1,ea,wt.part.WTPart,97741,wt.part.WTPartMaster,96831,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127954
afa038b7-f863-42b5-a240-b4edcee41cec,1,ea,wt.part.WTPart,97640,wt.part.WTPartMaster,96969,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127955
2577bcb2-8fb0-407e-a5f9-0a59a2b6d5b7,1,ea,wt.part.WTPart,97623,wt.part.WTPartMaster,96907,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127956
fa2ec7bf-5626-45a6-a87d-36fbf6c74e70,4,ea,wt.part.WTPart,97865,wt.part.WTPartMaster,96914,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127957
f1aba7f7-d3f7-4f52-9325-1cfdcd2de455,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96916,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127958
fcf99efc-5f1b-4c66-9f8b-f420788a8b7c,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96925,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127959
0b7896a0-ee46-4297-9f92-b8356ef2fde2,1,ea,wt.part.WTPart,97865,wt.part.WTPartMaster,96787,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127960
44568597-ca58-4db5-b964-499dcaa4aabc,24,ea,wt.part.WTPart,97705,wt.part.WTPartMaster,96928,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127961
9960ecad-583f-4d9a-8e8b-c71b07055424,1,ea,wt.part.WTPart,97709,wt.part.WTPartMaster,96866,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127962
8a213f5d-4a6d-4018-a760-944246277953,1,ea,wt.part.WTPart,97697,wt.part.WTPartMaster,97007,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127963
390dc6a8-8502-43d4-9ffd-f9fb3155649b,12,ea,wt.part.WTPart,97606,wt.part.WTPartMaster,96770,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127964
11bc4ca4-699f-4bc9-a4b4-5478c3587090,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,96957,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127965
132fad7e-1303-448a-89a9-47649dd481b0,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96909,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127966
ebc4bfc9-5d13-4530-b680-65339fa06f41,1,ea,wt.part.WTPart,97851,wt.part.WTPartMaster,97015,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127967
32fb5913-2f2d-4b9e-b931-b52fa5894219,2,ea,wt.part.WTPart,97632,wt.part.WTPartMaster,97019,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127968
88e717a9-bd57-4320-b09c-c0f85f2b049a,1,ea,wt.part.WTPart,97830,wt.part.WTPartMaster,96845,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127969
f8efc96c-e6a1-4c6e-b38d-9d2ec2c9dba6,1,ea,wt.part.WTPart,97760,wt.part.WTPartMaster,96932,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127970
0d3c20fc-281a-4738-bded-5bca20568154,2,ea,wt.part.WTPart,97808,wt.part.WTPartMaster,96983,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127971
972b220d-2ed1-4d35-b561-a5e1aa2e2ac2,24,ea,wt.part.WTPart,97765,wt.part.WTPartMaster,96975,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127972
35a4f892-971c-4ac9-a5d9-661afc9b1e0b,1,ea,wt.part.WTPart,97662,wt.part.WTPartMaster,96843,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127973
02e3b508-832e-49fe-b9f9-fa1c55803eda,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,96877,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127974
65b59b43-1937-4027-8106-70c1868f4bd0,1,ea,wt.part.WTPart,97736,wt.part.WTPartMaster,97014,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127975
745608ca-b1f7-4ec7-83e5-992160450184,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96786,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127976
dbb83a28-c214-4168-99ec-d4d6360cb0b7,1,ea,wt.part.WTPart,97748,wt.part.WTPartMaster,96852,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127977
c85076ea-fa90-40dc-b508-576a90455242,3,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96978,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127978
c88904f8-75c7-4aa9-b285-920cedd5ebf5,1,ea,wt.part.WTPart,97607,wt.part.WTPartMaster,96846,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127979
cde2c472-812e-4446-b645-7c580d526aad,1,ea,wt.part.WTPart,97814,wt.part.WTPartMaster,96769,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127980
938cce4d-d08f-4f5f-8a93-ff67ed61d4ba,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96833,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127981
54e52a5a-bc96-4a14-b530-c3217fd47f96,18,ea,wt.part.WTPart,97658,wt.part.WTPartMaster,96820,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127982
fda249bb-293a-4d6c-8b4f-a517cb6f2094,1,ea,wt.part.WTPart,97632,wt.part.WTPartMaster,96801,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127983
714b35fa-c9c9-490d-9b6e-e0ea08497ce9,1,ea,wt.part.WTPart,97760,wt.part.WTPartMaster,96938,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127984
87e3e88f-495c-4ae5-af62-132f4be776c4,1,ea,wt.part.WTPart,97736,wt.part.WTPartMaster,96924,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127985
d4e8b1c5-a441-4563-a293-b9e5c60fd6c8,1,ea,wt.part.WTPart,97757,wt.part.WTPartMaster,96822,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127986
84db1e22-1754-425c-9b30-8f526b037101,1,ea,wt.part.WTPart,97830,wt.part.WTPartMaster,96776,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127987
aa5213e0-87fd-4e70-9e54-7589a209043f,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96760,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127988
f11481f8-4ce6-4429-882e-9512813b23b5,1,ea,wt.part.WTPart,97741,wt.part.WTPartMaster,96815,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127989
c9266c72-2614-499b-a4e4-84dd0ed62f30,1,ea,wt.part.WTPart,97854,wt.part.WTPartMaster,96919,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127990
b15d0aea-3aea-4689-a8f5-559b4ad92b7b,1,ea,wt.part.WTPart,97623,wt.part.WTPartMaster,96884,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127991
6aa75e36-baf3-4863-b9cf-72b45bfc7234,1,ea,wt.part.WTPart,97851,wt.part.WTPartMaster,96964,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127992
295edaa9-3194-4b2e-8172-db353a9fdec2,1,ea,wt.part.WTPart,97772,wt.part.WTPartMaster,96966,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127993
b15d4152-129b-4079-9d81-e9d2f3bad11b,1,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,97013,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127994
58aaee09-6257-46ee-90fe-b06776c1bc9f,1,ea,wt.part.WTPart,97660,wt.part.WTPartMaster,96781,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127995
10401bc6-932c-402a-82f8-cee8c540ccc9,2,ea,wt.part.WTPart,97823,wt.part.WTPartMaster,96880,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127996
7018ecc0-0ad7-4457-a23a-ce2cce0bfdb4,2,ea,wt.part.WTPart,97607,wt.part.WTPartMaster,96911,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127997
f5045303-3b21-4009-8715-7843b01411ef,1,ea,wt.part.WTPart,97748,wt.part.WTPartMaster,96864,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127998
fcec80b0-e98a-440f-84bd-814c53c5559a,1,ea,wt.part.WTPart,97709,wt.part.WTPartMaster,96808,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127999
568d299c-6382-49b3-b32e-0da366eb1f02,2,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96873,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128000
e7cc8c42-e40d-48c6-b0c3-41ee087e931b,1,ea,wt.part.WTPart,97748,wt.part.WTPartMaster,96936,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128001
d9c98c03-9728-4803-a909-ec2efa233a21,1,ea,wt.part.WTPart,97760,wt.part.WTPartMaster,97020,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128002
24355c09-a8e2-4e97-ae06-6553558c5ffb,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,96759,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128003
4a7a3674-ba38-4683-96c8-7d053756394b,1,ea,wt.part.WTPart,97655,wt.part.WTPartMaster,96950,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128004
d2e15c53-bb06-4557-a54b-5f818cc920f4,1,ea,wt.part.WTPart,97705,wt.part.WTPartMaster,96998,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128005
3b12fc22-1500-4a62-8c01-5590aed6491a,2,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96855,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128006
1f8a5de5-dea2-4cee-832a-90bb3b6e051b,1,ea,wt.part.WTPart,97756,wt.part.WTPartMaster,96947,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128007
05551389-dae8-4666-89f2-dfacd8eb3cef,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96903,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128008
c4a37f10-092c-4df8-bcd6-4df6466b5d02,1,ea,wt.part.WTPart,97865,wt.part.WTPartMaster,96782,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128009
a82acbc2-4024-44ae-9e78-d1936df1677f,1,ea,wt.part.WTPart,97632,wt.part.WTPartMaster,96773,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128010
76a1481c-515a-4b8e-a8ba-ebbb614545dd,1,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,96782,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128011
d2739bf3-602f-40e1-98e1-a420f9523c0d,1,ea,wt.part.WTPart,97772,wt.part.WTPartMaster,96836,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128012
da0c82cb-5ce1-4878-9479-1659464ec2a5,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,96879,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128013
90ec8ece-a87b-469d-90be-9f128ca657d3,1,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96812,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128014
0d86f88b-2452-4efd-b0ee-d6608a2da419,1,ea,wt.part.WTPart,97660,wt.part.WTPartMaster,96889,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128015
c38f5c51-6336-43df-914c-80ccace48d5b,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,96825,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128016
4dbf7af8-8b7d-4fe7-8732-15469c498ec7,1,ea,wt.part.WTPart,97826,wt.part.WTPartMaster,96868,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128017
0270c86a-4a12-4a63-88a2-e95a6407259b,1,ea,wt.part.WTPart,97736,wt.part.WTPartMaster,96996,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128018
eaaf04d9-7668-40f3-af0f-b9ae2e609853,1,ea,wt.part.WTPart,97807,wt.part.WTPartMaster,96955,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128019
f3153380-2bea-41da-955b-0f5128ec87c4,1,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,97022,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128020
ebd68aea-9f3f-4cd5-946a-8a0fcef87518,4,ea,wt.part.WTPart,97729,wt.part.WTPartMaster,96758,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128021
00d9ffa5-2d8d-445d-b59c-25d4b7d0c32b,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96768,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128022
beefb1c9-c5a1-44cd-86ea-556533f9be4f,2,ea,wt.part.WTPart,97632,wt.part.WTPartMaster,96854,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128023
d13f013a-2d4a-4af4-ac71-cb8ef61544a7,18,ea,wt.part.WTPart,97828,wt.part.WTPartMaster,96959,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128024
cd413410-0cdf-4d7e-8c7b-b25b2d37cdee,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,97000,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128025
dcb05119-a7db-4bc3-b5fc-6bd5b47a89dc,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96952,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128026
58a9cd83-9b6c-4df4-9a20-d6f62b08c053,1,ea,wt.part.WTPart,97851,wt.part.WTPartMaster,96847,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128027
ea7575a9-0062-4594-be38-b8b3acf18958,1,ea,wt.part.WTPart,97826,wt.part.WTPartMaster,96796,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128028
44aaca25-9c88-41e4-9340-70236b2a46f0,1,ea,wt.part.WTPart,97854,wt.part.WTPartMaster,96876,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128029
1b76b86e-2cf7-4b91-a153-482ac5f72690,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,97001,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128030
a4592741-cd8b-416c-98cc-e48f51d89ac9,1,ea,wt.part.WTPart,97701,wt.part.WTPartMaster,96981,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128031
e761817f-9a1d-47b2-8b0e-518b46a0c88e,1,ea,wt.part.WTPart,97729,wt.part.WTPartMaster,96874,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128032
54dd0635-97fd-49b2-8d84-91fd2e0b463d,1,ea,wt.part.WTPart,97655,wt.part.WTPartMaster,96832,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128033
eaafd41d-5185-45e8-9b81-c4e4cdb86f21,1,ea,wt.part.WTPart,97828,wt.part.WTPartMaster,96993,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128034
15f2f129-1d73-4b5d-ab41-e6e24b74f08e,1,ea,wt.part.WTPart,97756,wt.part.WTPartMaster,97033,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128035
c742e13e-1792-415d-afb6-b93293732c2b,12,ea,wt.part.WTPart,97755,wt.part.WTPartMaster,96894,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128036
6983cf65-653d-422a-9799-0f41bd7a3dd6,1,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96997,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128037
657ea668-cc4d-4bbf-9bb3-d18441d53421,1,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,96948,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128038
604f08e9-e2f9-4c3c-9fbd-df8ca160ef4d,4,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,96791,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128039
c8fca248-b248-4b9f-89b4-5de497f31202,1,ea,wt.part.WTPart,97607,wt.part.WTPartMaster,96988,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128040
f275cbfb-438a-47c4-991d-dedacb1f9463,3,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,96943,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128041
27b71175-6aba-44be-812b-9df9f52f3dce,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96963,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128042
37066bf1-f890-4cf9-9574-4c28512c890e,1,ea,wt.part.WTPart,97760,wt.part.WTPartMaster,96766,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128043
875beabe-9ef2-42a1-861f-44a8858c2f9f,1,ea,wt.part.WTPart,97755,wt.part.WTPartMaster,96763,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128044
e05001ef-d064-4446-b45f-32cad17e2a77,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,96918,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128045
7e738b62-b375-4d91-8fa1-755b6c2eb95f,1,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96756,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128046
2af7d4b7-b528-4408-8380-169f8aea8d84,1,ea,wt.part.WTPart,97828,wt.part.WTPartMaster,96823,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128047
dcabdad1-0406-4032-b9b6-8f3624a71adb,1,ea,wt.part.WTPart,97741,wt.part.WTPartMaster,97027,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128048
af701bd5-5c03-4255-8626-de32f4d92a47,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96926,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128049
7c7c36d6-f257-45e6-b10e-ff556c142882,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,96995,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128050
9de8e2eb-c197-4b60-8f71-f2c7d094f423,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96937,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128051
0e27b75f-9756-406f-aff5-cb315ddc591d,1,ea,wt.part.WTPart,97741,wt.part.WTPartMaster,96990,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128052
cad9f646-9dfb-4c98-a4d3-d1e7a016dd80,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96965,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128053
669e33b2-087e-4a3b-a588-bebd386e9a0b,1,ea,wt.part.WTPart,97858,wt.part.WTPartMaster,96913,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128054
b098e22a-a76f-4eb6-8c1d-b7a394453629,1,ea,wt.part.WTPart,97741,wt.part.WTPartMaster,96797,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128055
c692bff9-d8e0-47c7-a0ec-b3a958024e9e,1,ea,wt.part.WTPart,97677,wt.part.WTPartMaster,96930,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128056
acd52293-17c8-4916-8452-4fc394c11271,1,ea,wt.part.WTPart,97844,wt.part.WTPartMaster,96805,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128057
7dd39fd4-4d6b-440c-97a3-5cd7e71e7d9d,1,ea,wt.part.WTPart,97760,wt.part.WTPartMaster,96958,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,128058
1,2,ea,wt.part.WTPart,140297,wt.part.WTPartMaster,140309,2018-05-23 07:43:46.0000000,2018-05-23 07:43:46.0000000,wt.part.WTPartUsageLink,140358
2,1,ea,wt.part.WTPart,140297,wt.part.WTPartMaster,140319,2018-05-23 07:43:46.0000000,2018-05-23 07:43:46.0000000,wt.part.WTPartUsageLink,140359
3,1,ea,wt.part.WTPart,140297,wt.part.WTPartMaster,140332,2018-05-23 07:43:46.0000000,2018-05-23 07:43:46.0000000,wt.part.WTPartUsageLink,140360
4,1,ea,wt.part.WTPart,140297,wt.part.WTPartMaster,140332,2018-05-23 07:43:46.0000000,2018-05-23 07:43:46.0000000,wt.part.WTPartUsageLink,140361
5,1,ea,wt.part.WTPart,140297,wt.part.WTPartMaster,140342,2018-05-23 07:43:46.0000000,2018-05-23 07:43:46.0000000,wt.part.WTPartUsageLink,140362
6,1,ea,wt.part.WTPart,140297,wt.part.WTPartMaster,140352,2018-05-23 07:43:46.0000000,2018-05-23 07:43:46.0000000,wt.part.WTPartUsageLink,140363
7ca04502-b283-4baf-95d4-777af9201d9b,2,ea,wt.part.WTPart,140476,wt.part.WTPartMaster,140411,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140489
a0473f9e-43d6-48e3-9fcb-5ab7c7f41684,1,ea,wt.part.WTPart,140476,wt.part.WTPartMaster,140427,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140490
d964b2d5-2c07-40b8-ad77-815c6e67b56a,1,ea,wt.part.WTPart,140476,wt.part.WTPartMaster,140435,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140491
eb78d86a-3a6e-4038-b887-6bb12dd921de,1,ea,wt.part.WTPart,140476,wt.part.WTPartMaster,140462,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140492
6318f7a3-db58-4b06-9013-8076d0147821,2,ea,wt.part.WTPart,140484,wt.part.WTPartMaster,140411,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140493
c4d8c6f9-d701-467a-b4ef-f40e139ca6fa,1,ea,wt.part.WTPart,140484,wt.part.WTPartMaster,140419,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140494
789be253-f205-4b61-a011-11c6430a6ec2,1,ea,wt.part.WTPart,140484,wt.part.WTPartMaster,140435,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140495
1c94ea18-0f48-4a0f-99b8-184580fb4b1e,1,ea,wt.part.WTPart,140484,wt.part.WTPartMaster,140462,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140496
923fc07a-e1db-4b91-b65c-e75c7d39d7ba,1,ea,wt.part.WTPart,140484,wt.part.WTPartMaster,140453,2018-05-23 07:43:48.0000000,2018-05-23 07:43:48.0000000,wt.part.WTPartUsageLink,140497
